5:10034582-10161727	.10034537-10161755.vcf.VMV1
5:88750209-88891707	.86464344-88891735.m536.5_88750199-88891707.VMV1
5:8871609-8889974	.8871549-8890074.vcf.VMV1
5:8888514-9087116	.8888475-9087205.vcf.VMV1
5:88890359-89009342	.88890338-89009355.vcf.VMV1
5:89004946-89436994	.89004931-90424660.m540.1_89004946-89437060.VMV1
5:89437138-89586185	.89004931-90424660.m540.2_89437060-89586198.VMV1
5:89586429-89686379	.89004931-90424660.m540.3_89586198-89686574.VMV1
5:89686597-90051332	.89004931-90424660.m540.3_89686597-90051332.VMV1
5:89946841-90417415	.89004931-90424660.m540.3_89946841-90417415.VMV1
5:90292447-90424431	.89004931-90424660.m540.3_90292447-90424431.VMV1
5:90421900-90795928	.90421857-91949377.m542.1_90421900-90795956.VMV1
5:90795958-91078470	.90421857-91949377.m542.2_90795956-91078480.VMV1
5:91078544-91153957	.90421857-91949377.m542.3_91078480-91154002.VMV1
5:91154054-91499094	.90421857-91949377.m542.4_91154002-91499097.VMV1
5:91499140-91949267	.90421857-91949377.m542.5_91499097-91949267.VMV1
5:9084424-9205549	.9084388-9205568.vcf.VMV1
5:91945041-92093644	.91945031-92636510.m544.1_91945041-92093688.VMV1
5:92093724-92240880	.91945031-92636510.m544.2_92093688-92241174.VMV1
5:92241330-92636454	.91945031-92636510.m544.2_92241174-92636454.VMV1
5:9203705-9289653	.9203594-9289666.vcf.VMV1
5:92635103-93074259	.92635102-93811463.m546.1_92635103-93074259.VMV1
5:92912327-93513358	.92635102-93811463.m546.1_92912327-93513358.VMV1
5:93365716-93573891	.92635102-93811463.m546.1_93365716-93573891.VMV1
5:93573975-93811451	.92635102-93811463.m546.1_93573944-93811451.VMV1
5:9288930-9438778	.9288598-9438817.vcf.VMV1
5:93808588-94196765	.93808587-94764804.m548.1_93808588-94196810.VMV1
5:94196847-94252986	.93808587-94764804.m548.2_94196810-94253137.VMV1
5:94253190-94461488	.93808587-94764804.m548.3_94253137-94461520.VMV1
5:94461607-94764721	.93808587-94764804.m548.3_94461520-94764721.VMV1
5:9438309-9457398	.9438305-9457511.vcf.VMV1
5:9454931-9619711	.9454902-9619729.vcf.VMV1
5:94761972-95116149	.94761964-95116251.vcf.VMV1
5:95112430-95196248	.95112338-95784363.m552.1_95112430-95196442.VMV1
5:95196491-95560453	.95112338-95784363.m552.1_95196491-95560453.VMV1
5:95449168-95784344	.95112338-95784363.m552.1_95449168-95784344.VMV1
5:95782632-95963967	.95782606-95963978.vcf.VMV1
5:95962591-96283197	.95962522-96480982.m556_95962591-96283197.VMV1
5:96176808-96480928	.95962522-96480982.m556_96176808-96480928.VMV1
5:9617241-9719744	.9617186-9719746.vcf.VMV1
5:96477261-96484424	.96477261-96484444.vcf.VMV1
5:96483066-96872280	.96482907-97048059.m560.1_96483066-96872558.VMV1
5:96872625-97047977	.96482907-97048059.m560.1_96872558-97047977.VMV1
5:97046075-97317451	.97046054-97317459.vcf.VMV1
5:9717631-9876464	.9717525-9876561.vcf.VMV1
5:97314205-97647730	.97314203-99261670.m564.1_97314205-97647917.VMV1
5:97648032-97962161	.97314203-99261670.m564.2_97648032-97962161.VMV1
5:97854272-98308174	.97314203-99261670.m564.2_97854272-98308174.VMV1
5:98186050-98570511	.97314203-99261670.m564.2_98186050-98570511.VMV1
5:98570644-98930715	.97314203-99261670.m564.2_98570644-98930715.VMV1
5:98797930-99244947	.97314203-99261670.m564.2_98797930-99244947.VMV1
5:99151301-99261410	.97314203-99261670.m564.2_99151301-99261410.VMV1
5:9872920-9896556	.9872749-9896575.vcf.VMV1
5:9895728-10040415	.9895706-10040428.vcf.VMV1
5:100194593-100595773	.99259968-100595805.m566.1_100194593-100595773.VMV1
5:99259976-99560736	.99259968-100595805.m566.1_99259976-99560736.VMV1
5:99478258-99891525	.99259968-100595805.m566.1_99478258-99891525.VMV1
5:99777148-99979388	.99259968-100595805.m566.1_99777148-99979388.VMV1
5:99979745-100313208	.99259968-100595805.m566.1_99979745-100313208.VMV1
