3:100553825-100593719	.100553769-100593800.vcf.VMV1
3:70448081-70599188	.70448020-71223678.m448.1_70448081-70599228.VMV1
3:70599268-71024676	.70448020-71223678.m448.2_70599228-71024686.VMV1
3:71024696-71223602	.70448020-71223678.m448.3_71024686-71223602.VMV1
3:7083235-7372619	.7083222-7372653.vcf.VMV1
3:71220335-71352134	.71220241-71352281.vcf.VMV1
3:71351103-71687603	.71351059-71687613.vcf.VMV1
3:71686697-71720217	.71686695-71720265.vcf.VMV1
3:71703565-71744550	.71703553-71744573.vcf.VMV1
3:71743806-71875934	.71743743-71875974.vcf.VMV1
3:71874409-72180848	.71874396-72180907.vcf.VMV1
3:72179887-72227587	.72179839-72227727.vcf.VMV1
3:72226786-72333615	.72226751-72333704.vcf.VMV1
3:72328788-72641803	.72328776-72641827.vcf.VMV1
3:72638851-72701188	.72638814-72701219.vcf.VMV1
3:72698748-72955744	.72698670-72955856.vcf.VMV1
3:72954178-73241961	.72954115-73242021.vcf.VMV1
3:73241390-73417154	.73241213-73417164.vcf.VMV1
3:73415640-73605817	.73415557-73605893.vcf.VMV1
3:73604246-73810572	.73604204-74097716.m478.1_73604246-73810610.VMV1
3:73810623-74097693	.73604204-74097716.m478.2_73810610-74097693.VMV1
3:7372071-7421949	.7372064-7421955.vcf.VMV1
3:74096877-74323041	.74096794-74323042.vcf.VMV1
3:7420016-7511316	.7419904-7511320.vcf.VMV1
3:74322256-74378674	.74321957-74378735.vcf.VMV1
3:74377418-74405940	.74377400-74405948.vcf.VMV1
3:74394939-74527165	.74394914-74527186.vcf.VMV1
3:74526703-74834609	.74526690-75733884.m488.1_74526703-74834609.VMV1
3:74746793-75150929	.74526690-75733884.m488.1_74746793-75150929.VMV1
3:75043721-75377459	.74526690-75733884.m488.1_75043721-75377459.VMV1
3:75377503-75733680	.74526690-75733884.m488.2_75377496-75733680.VMV1
3:7510203-7528798	.7510141-7528866.vcf.VMV1
3:7528042-7688200	.7527982-7688361.vcf.VMV1
3:75680644-75988022	.75679757-75988123.vcf.VMV1
3:75985147-76159365	.75985093-76159586.vcf.VMV1
3:76158470-76493646	.76158263-76922868.m494.1_76158470-76493748.VMV1
3:76493755-76635134	.76158263-76922868.m494.2_76493748-76635137.VMV1
3:76635198-76922862	.76158263-76922868.m494.3_76635137-76922862.VMV1
3:7686599-7845886	.7686495-8295019.m114.1_7686599-7845901.VMV1
3:7846000-7990995	.7686495-8295019.m114.3_7845901-7991016.VMV1
3:7991037-8294862	.7686495-8295019.m114.4_7991016-8294862.VMV1
3:76922204-77034264	.76922189-77034339.vcf.VMV1
3:77032450-77153760	.77032449-77153766.vcf.VMV1
3:77152697-77510117	.77152620-77510168.vcf.VMV1
3:77509095-77764328	.77509063-77764341.vcf.VMV1
3:77763502-78102462	.77763292-78279968.m504_77763502-78102462.VMV1
3:77984252-78279955	.77763292-78279968.m504_77984252-78279955.VMV1
3:78279709-78607620	.78279708-81429252.m506.1_78279709-78607730.VMV1
3:78607806-79019998	.78279708-81429252.m506.3_78607730-79020084.VMV1
3:79020220-79401458	.78279708-81429252.m506.5_79020220-79401458.VMV1
3:79272042-79733375	.78279708-81429252.m506.5_79272042-79733375.VMV1
3:79630540-80018857	.78279708-81429252.m506.5_79630540-80018857.VMV1
3:79923506-80332150	.78279708-81429252.m506.5_79923506-80332150.VMV1
3:80233843-80659869	.78279708-81429252.m506.5_80233843-80659869.VMV1
3:80538955-81006487	.78279708-81429252.m506.5_80538955-81006487.VMV1
3:80893873-81154816	.78279708-81429252.m506.5_80893873-81154816.VMV1
3:81154915-81429174	.78279708-81429252.m506.6_81154853-81429174.VMV1
3:81427581-81808602	.81427521-87410553.m508.1_81427581-81808602.VMV1
3:81675681-82022800	.81427521-87410553.m508.1_81675681-82022800.VMV1
3:82022966-82447641	.81427521-87410553.m508.2_82022872-82447659.VMV1
3:82447692-82759020	.81427521-87410553.m508.3_82447692-82759020.VMV1
3:82651805-83079035	.81427521-87410553.m508.3_82651805-83079035.VMV1
3:82975311-83442541	.81427521-87410553.m508.3_82975311-83442541.VMV1
3:83311749-83786394	.81427521-87410553.m508.3_83311749-83786394.VMV1
3:83671053-84124497	.81427521-87410553.m508.3_83671053-84124497.VMV1
3:84010358-84424047	.81427521-87410553.m508.3_84010358-84424047.VMV1
3:84321643-84729839	.81427521-87410553.m508.3_84321643-84729839.VMV1
3:84622468-85053011	.81427521-87410553.m508.3_84622468-85053011.VMV1
3:84937784-85396532	.81427521-87410553.m508.3_84937784-85396532.VMV1
3:85279097-85720290	.81427521-87410553.m508.3_85279097-85720290.VMV1
3:85612137-86059479	.81427521-87410553.m508.3_85612137-86059479.VMV1
3:85950155-86360834	.81427521-87410553.m508.3_85950155-86360834.VMV1
3:86257267-86502449	.81427521-87410553.m508.3_86257267-86502449.VMV1
3:86502866-86739236	.81427521-87410553.m508.4_86502501-86739425.VMV1
3:86739449-87089576	.81427521-87410553.m508.5_86739425-87089580.VMV1
3:87089584-87410519	.81427521-87410553.m508.5_87089580-87410519.VMV1
3:8293049-8685105	.8293035-8685107.vcf.VMV1
3:8673198-8775602	.8673083-8775625.vcf.VMV1
3:87409922-87591436	.87409855-96058719.m510.1_87409922-87591454.VMV1
3:87591630-87918445	.87409855-96058719.m510.2_87591630-87918445.VMV1
3:87803147-88263731	.87409855-96058719.m510.2_87803147-88263731.VMV1
3:88138589-88374772	.87409855-96058719.m510.2_88138589-88374772.VMV1
3:88374941-88643167	.87409855-96058719.m510.3_88374941-88643167.VMV1
3:88559354-88938387	.87409855-96058719.m510.3_88559354-88938387.VMV1
3:88836774-89262260	.87409855-96058719.m510.3_88836774-89262260.VMV1
3:89145367-89611436	.87409855-96058719.m510.3_89145367-89611436.VMV1
3:89494681-89924596	.87409855-96058719.m510.3_89494681-89924596.VMV1
3:89821059-90196981	.87409855-96058719.m510.3_89821059-90196981.VMV1
3:90082867-90436219	.87409855-96058719.m510.3_90082867-90436219.VMV1
3:90366285-93754925	.87409855-96058719.m510.3_90366285-93754925.VMV1
3:93611070-94122116	.87409855-96058719.m510.3_93611070-94122116.VMV1
3:94016344-94205449	.87409855-96058719.m510.3_94016344-94205449.VMV1
3:94205535-94250241	.87409855-96058719.m510.4_94205494-94250357.VMV1
3:94250373-94548024	.87409855-96058719.m510.5_94250373-94548024.VMV1
3:94449412-94841956	.87409855-96058719.m510.5_94449412-94841956.VMV1
3:94743990-95060123	.87409855-96058719.m510.5_94743990-95060123.VMV1
3:95060289-95331924	.87409855-96058719.m510.5_95060289-95331924.VMV1
3:95237866-95631174	.87409855-96058719.m510.5_95237866-95631174.VMV1
3:95530700-95911427	.87409855-96058719.m510.5_95530700-95911427.VMV1
3:95809879-96058717	.87409855-96058719.m510.5_95809879-96058717.VMV1
3:8772999-8795543	.8772912-8795565.vcf.VMV1
3:8794324-9073129	.8794134-9197446.m122.1_8794324-9073132.VMV1
3:9073133-9197444	.8794134-9197446.m122.1_9073132-9197444.VMV1
3:9195004-9248376	.9194990-9248377.vcf.VMV1
3:922939-1131118	.922906-1131156.vcf.VMV1
3:9243854-9345035	.9243852-9345071.vcf.VMV1
3:9343736-9751944	.9343729-9752050.vcf.VMV1
3:96057508-96348297	.96057488-97723315.m512.1_96057508-96348297.VMV1
3:96259716-96652397	.96057488-97723315.m512.1_96259716-96652397.VMV1
3:96538315-96975215	.96057488-97723315.m512.1_96538315-96975215.VMV1
3:96975232-97358410	.96057488-97723315.m512.2_96975225-97358413.VMV1
3:97358468-97723313	.96057488-97723315.m512.3_97358413-97723313.VMV1
3:9750127-9970209	.9750096-10209351.m130.1_9750127-9970300.VMV1
3:9970393-10209350	.9750096-10209351.m130.1_9970300-10209350.VMV1
3:97722293-97806748	.97722038-98216012.m514.1_97722293-97806780.VMV1
3:97806874-98010052	.97722038-98216012.m514.2_97806874-98010052.VMV1
3:97944628-98135495	.97722038-98216012.m514.2_97944628-98135495.VMV1
3:98135620-98215950	.97722038-98216012.m514.2_98135583-98215950.VMV1
3:98215118-98486301	.98215009-100556025.m516.1_98215118-98486381.VMV1
3:98486538-98791691	.98215009-100556025.m516.2_98486381-98791700.VMV1
3:98791742-99046158	.98215009-100556025.m516.3_98791700-99046181.VMV1
3:99046215-99189574	.98215009-100556025.m516.4_99046181-99189715.VMV1
3:99189772-99373987	.98215009-100556025.m516.5_99189715-99374045.VMV1
3:100050711-100389411	.98215009-100556025.m516.6_100050711-100389411.VMV1
3:100291399-100555951	.98215009-100556025.m516.6_100291399-100555951.VMV1
3:99374207-99759432	.98215009-100556025.m516.6_99374207-99759432.VMV1
3:99630974-100050643	.98215009-100556025.m516.6_99630974-100050643.VMV1
